<<INFO>> 2021-04-17 --- 12:56:07.904465 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 12:57:10.029508 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 12:58:33.596989 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 13:03:47.283303 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 13:04:18.098592 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 13:04:18.138465 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 13:10:11.785885 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 13:10:11.826273 >>>> Get Process Runing List
<<INFO>> 2021-04-18 --- 09:28:55.021428 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:28:55.971324 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:28:56.031030 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:28:56.978943 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:28:57.037518 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:28:57.986411 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:28:58.048618 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:28:59.006250 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:28:59.062869 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:00.008524 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:00.063882 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:01.017273 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:01.072083 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:02.021420 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:02.078009 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:03.028379 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:03.084583 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:04.035315 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:04.093486 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:05.046040 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:05.103280 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:06.058289 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:06.113800 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:07.064027 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:07.126763 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:08.075910 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:08.136285 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:09.084828 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:09.148383 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:10.088928 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:10.145942 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:11.098903 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:11.155762 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:12.109708 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:12.167256 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:13.119085 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:13.175044 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:14.125863 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:14.188445 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:15.128680 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:15.191360 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:16.145059 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:16.207430 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:17.149970 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:17.206860 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:18.155876 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:18.218981 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:19.168472 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:19.224858 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:20.173427 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:20.230109 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:21.174062 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:21.233284 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:22.176432 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:22.233165 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:23.190294 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:23.252349 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:24.194257 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:24.252723 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:25.198051 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:25.263008 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:26.208503 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:26.264643 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:27.210284 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:27.267633 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:28.214595 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:28.277720 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:29.218950 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:29.283626 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:30.220940 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:30.281710 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:31.225278 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:31.286354 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:32.239585 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:32.303336 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:33.249184 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:33.312676 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:34.258326 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:34.316761 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:35.263920 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:35.320192 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:36.269187 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:36.331678 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:37.281002 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:37.350501 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:38.288024 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:38.348782 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:39.291121 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:39.354931 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:40.307200 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:40.361054 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:41.312671 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:41.371528 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:42.325168 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:42.381339 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:43.340342 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:43.393305 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:44.350105 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:44.409067 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:45.361482 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:45.414357 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:46.367965 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:46.435694 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:47.383865 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:47.438458 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:48.393662 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:48.454533 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:49.397361 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:49.458491 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:50.396917 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:50.460505 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:51.413710 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:51.473849 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:52.437817 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:52.492783 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:53.446420 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:53.498974 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:54.436584 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:54.518614 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:55.441836 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:55.519488 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:56.449219 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:56.522174 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:57.445957 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:57.522775 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:58.465425 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:58.536395 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:29:59.465864 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:29:59.548324 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:00.483502 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:00.555454 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:01.483264 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:01.561274 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:02.489257 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:02.562356 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:03.488136 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:03.564772 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:04.502765 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:04.580702 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:05.504097 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:05.603840 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:06.522962 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:06.606913 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:07.528154 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:07.617146 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:08.531692 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:08.630094 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:09.543717 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:09.633899 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:10.554093 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:10.646854 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:11.556478 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:11.647551 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:12.561632 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:12.661983 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:13.569749 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:13.671639 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:14.587456 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:14.673531 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:15.593747 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:15.693992 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:16.607126 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:16.701877 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:17.614241 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:17.706823 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:18.622372 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:18.716664 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:19.621104 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:19.713401 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:20.636307 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:20.727914 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:21.649889 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:21.735010 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:22.649233 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:22.736638 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:23.654428 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:23.741954 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:24.660427 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:24.754652 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:25.660959 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:25.751535 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:26.665102 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:26.768361 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:27.673755 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:27.782419 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:28.677354 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:28.790235 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:29.683938 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:29.784288 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:30.699193 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:30.786326 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:31.705751 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:31.799786 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:32.711286 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:32.798662 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:33.727195 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:33.815218 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:34.736116 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:34.822566 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:35.741281 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:35.832656 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:36.754878 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:36.846835 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:37.760888 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:37.855712 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:38.776039 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:38.874537 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:39.790273 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:39.876264 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:40.796198 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:40.890002 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:41.815165 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:41.892117 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:42.818042 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:42.896881 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:43.832956 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:43.903864 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:44.851701 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:44.919911 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:45.847060 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:45.925927 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:46.864812 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:46.945956 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:47.877099 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:47.949184 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:48.879303 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:48.964524 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:49.900781 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:49.971307 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:50.910330 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:50.989192 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:51.924572 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:51.999526 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:52.930582 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:53.007534 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:53.939655 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:54.025261 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:54.939477 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:55.016431 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:55.951285 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:56.024923 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:56.959061 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:57.038025 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:57.971594 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:58.043879 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:58.977590 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:30:59.049978 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:30:59.982078 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:31:00.055044 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:31:00.983616 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:31:01.058418 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:31:01.991008 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:31:02.064743 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:31:02.994211 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:31:03.078255 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:31:04.001730 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:31:04.074211 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:31:05.007989 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:31:05.091545 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:31:06.017901 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:31:06.096010 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:31:07.021419 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:31:07.094430 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:31:08.024950 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:31:08.103814 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:31:09.033252 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:31:09.133195 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:31:10.044027 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:31:10.120980 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:31:11.048834 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:31:11.121939 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:31:12.048261 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:31:12.121752 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:31:13.053438 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:31:13.136420 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:31:14.066468 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:31:14.144306 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:31:15.082979 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:31:15.155554 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:31:16.090482 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:31:16.169047 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:31:17.100332 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:31:17.178322 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:31:18.097172 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:31:18.173891 >>>> Get Cpu Percent Pid 10444
<<INFO>> 2021-04-18 --- 09:31:19.103923 >>>> Get Memory Percent Pid-- 10444
<<INFO>> 2021-04-18 --- 09:31:19.180314 >>>> Get Cpu Percent Pid 10444
