<<INFO>> 2021-04-17 --- 11:43:10.098425 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 11:43:10.142736 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 11:43:14.113336 >>>> Can not find Any Process with name firefox
<<INFO>> 2021-04-17 --- 11:43:14.124907 >>>> We Have exception in find Process firefox
<<INFO>> 2021-04-17 --- 11:43:34.383665 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 11:43:34.425832 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 11:55:45.172382 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:45.195134 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:46.167178 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:46.186165 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:47.184532 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:47.185531 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:48.192941 >>>> Get Cpu Percent Pid 16044
044
<<INFO>> 2021-04-17 --- 11:55:49.198456 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:49.220442 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:50.208796 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:50.209796 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:51.210323 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:51.211324 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:52.215996 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:52.238987 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:53.227922 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:53.241918 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:54.240911 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:54.256902 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:55.246949 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:55.261936 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:56.263056 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:56.263056 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:57.271807 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:57.287797 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:58.279091 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:58.293084 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:59.288154 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:59.305144 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:00.300525 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:00.317513 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:01.324054 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:01.324054 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:02.332599 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:02.333599 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:03.335119 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:03.359111 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:04.342939 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:04.367923 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:05.345783 >>>> Get Cpu Percent Pid 16044
044
<<INFO>> 2021-04-17 --- 11:56:06.347214 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:06.366203 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:07.349289 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:07.371276 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:08.366473 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:08.387453 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:09.371623 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:09.397605 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:10.379471 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:10.396464 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:11.380758 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:11.405739 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:12.403592 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:12.403592 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:13.401768 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:13.429146 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:14.400884 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:14.432867 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:15.410706 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:15.447308 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:16.429020 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:16.461999 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:17.435482 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:17.461065 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:18.442777 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:18.471754 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:19.457236 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:19.493209 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:20.455748 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:20.486972 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:21.467738 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:21.500714 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:22.470362 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:22.510173 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:23.475943 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:23.521198 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:24.486710 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:24.526722 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:25.487711 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:25.535344 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:26.495612 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:26.536610 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:27.501359 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:27.544294 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:28.501641 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:28.550691 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:29.507133 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:29.553723 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:30.506028 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:30.552858 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:31.526680 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:31.572904 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:32.532426 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:32.574412 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:33.540124 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:33.587589 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:34.552672 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:34.592806 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:35.567748 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:35.603607 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:36.581933 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:36.617400 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:37.592158 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:37.628306 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:38.593183 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:38.632159 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:39.593192 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:39.628059 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:40.594883 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:40.633868 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:41.609961 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:41.633481 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:42.618018 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:42.653977 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:43.621861 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:43.668266 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:44.630968 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:44.670580 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:45.633597 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:45.681285 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:46.639755 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:46.688357 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:47.644823 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:47.683034 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:48.646943 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:48.694148 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:49.653193 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:49.701164 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:50.667499 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:56:50.714482 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:56:51.484184 >>>> Close Window Plot
<<INFO>> 2021-04-17 --- 11:59:24.820655 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 11:59:24.863767 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 11:59:57.172889 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 11:59:57.215687 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 11:59:59.156047 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 11:59:59.883402 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 12:00:01.011636 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 12:00:01.239239 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 12:00:05.154388 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 12:00:05.470194 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 12:00:05.737031 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 12:00:09.143416 >>>> After Colorize the process List
<<INFO>> 2021-04-17 --- 12:00:15.962944 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 12:00:19.098309 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 12:00:19.555336 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 12:00:44.043231 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 12:00:44.323157 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 12:00:44.575124 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 12:00:44.827777 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 12:01:34.772265 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 12:01:34.814642 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 12:01:39.358240 >>>> Can not find Any Process with name firefox
<<INFO>> 2021-04-17 --- 12:01:39.366235 >>>> We Have exception in find Process firefox
<<INFO>> 2021-04-17 --- 12:02:06.458703 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 12:02:09.293935 >>>> After Colorize the process List
<<INFO>> 2021-04-17 --- 12:02:17.242360 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 12:02:18.716018 >>>> Can not find Any Process with name firefox
<<INFO>> 2021-04-17 --- 12:02:18.723014 >>>> We Have exception in find Process firefox
<<INFO>> 2021-04-17 --- 12:02:19.010624 >>>> Can not find Any Process with name firefox
<<INFO>> 2021-04-17 --- 12:02:19.019208 >>>> We Have exception in find Process firefox
<<INFO>> 2021-04-17 --- 12:02:33.378389 >>>> Can not find Any Process with name firefox
<<INFO>> 2021-04-17 --- 12:02:33.397379 >>>> We Have exception in find Process firefox
<<INFO>> 2021-04-17 --- 12:03:48.947804 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 12:03:48.990741 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 12:03:53.213466 >>>> Can not find Any Process with name firefox
<<INFO>> 2021-04-17 --- 12:03:53.222461 >>>> After Colorize the process List
